gene_id,pep_id,contig,start,end,pred_score
gene:BU24DRAFT_10747,gene:BU24DRAFT_10747,ML978066,1564598,1565683,0.0002506568
gene:BU24DRAFT_446034,gene:BU24DRAFT_446034,ML978066,1566429,1571159,5.887176e-05
gene:BU24DRAFT_10711,gene:BU24DRAFT_10711,ML978066,1572275,1573747,0.0002014575
gene:BU24DRAFT_416573,gene:BU24DRAFT_416573,ML978066,1575417,1575706,0.00011355201
gene:BU24DRAFT_10846,gene:BU24DRAFT_10846,ML978066,1575841,1577719,6.145207e-05
gene:BU24DRAFT_10762,gene:BU24DRAFT_10762,ML978066,1577665,1583279,6.885646e-05
gene:BU24DRAFT_10879,gene:BU24DRAFT_10879,ML978066,1583682,1586007,0.00018023959
gene:BU24DRAFT_10877,gene:BU24DRAFT_10877,ML978066,1586528,1587158,0.0001632076
gene:BU24DRAFT_469672,gene:BU24DRAFT_469672,ML978066,1589285,1590396,8.212345e-05
gene:BU24DRAFT_487434,gene:BU24DRAFT_487434,ML978066,1592417,1593985,0.00020052475
gene:BU24DRAFT_456938,gene:BU24DRAFT_456938,ML978066,1594386,1595515,0.00010223808
gene:BU24DRAFT_429832,gene:BU24DRAFT_429832,ML978066,1598290,1601409,9.665401e-05
gene:BU24DRAFT_416580,gene:BU24DRAFT_416580,ML978066,1601857,1604129,5.8532456e-05
gene:BU24DRAFT_361487,gene:BU24DRAFT_361487,ML978066,1605268,1607597,0.000115775845
gene:BU24DRAFT_10992,gene:BU24DRAFT_10992,ML978066,1607901,1609719,0.0001312109
gene:BU24DRAFT_416583,gene:BU24DRAFT_416583,ML978066,1609831,1610900,6.036907e-05
gene:BU24DRAFT_11004,gene:BU24DRAFT_11004,ML978066,1610791,1615108,4.9096765e-05
gene:BU24DRAFT_339997,gene:BU24DRAFT_339997,ML978066,1618147,1620158,7.3824616e-05
gene:BU24DRAFT_416584,gene:BU24DRAFT_416584,ML978066,1620857,1622425,7.32707e-05
gene:BU24DRAFT_416585,gene:BU24DRAFT_416585,ML978066,1622585,1624102,0.0001369499
gene:BU24DRAFT_416586,gene:BU24DRAFT_416586,ML978066,1624475,1626372,0.00010421497
gene:BU24DRAFT_446049,gene:BU24DRAFT_446049,ML978066,1626939,1628781,5.9443297e-05
gene:BU24DRAFT_11106,gene:BU24DRAFT_11106,ML978066,1628828,1631354,5.7258716e-05
gene:BU24DRAFT_416589,gene:BU24DRAFT_416589,ML978066,1631647,1633827,9.388967e-05
gene:BU24DRAFT_337758,gene:BU24DRAFT_337758,ML978066,1633887,1637109,6.525035e-05
gene:BU24DRAFT_11261,gene:BU24DRAFT_11261,ML978066,1641387,1643907,0.0002657705
gene:BU24DRAFT_446054,gene:BU24DRAFT_446054,ML978066,1643794,1645564,0.00013207081
gene:BU24DRAFT_487450,gene:BU24DRAFT_487450,ML978066,1645594,1647128,7.9411824e-05
gene:BU24DRAFT_469682,gene:BU24DRAFT_469682,ML978066,1648768,1650398,4.557056e-05
gene:BU24DRAFT_403996,gene:BU24DRAFT_403996,ML978066,1651618,1652309,7.024228e-05
gene:BU24DRAFT_456958,gene:BU24DRAFT_456958,ML978066,1653527,1654698,7.6218465e-05
gene:BU24DRAFT_403998,gene:BU24DRAFT_403998,ML978066,1655067,1656723,0.000102323815
gene:BU24DRAFT_416595,gene:BU24DRAFT_416595,ML978066,1657474,1658563,8.184188e-05
gene:BU24DRAFT_361508,gene:BU24DRAFT_361508,ML978066,1659389,1663767,4.1601317e-05
gene:BU24DRAFT_337887,gene:BU24DRAFT_337887,ML978066,1664190,1665340,3.603152e-05
gene:BU24DRAFT_416599,gene:BU24DRAFT_416599,ML978066,1666552,1668201,0.00017379863
gene:BU24DRAFT_416600,gene:BU24DRAFT_416600,ML978066,1668570,1669872,0.00032348387
gene:BU24DRAFT_11536,gene:BU24DRAFT_11536,ML978066,1673623,1675210,0.0006828822
gene:BU24DRAFT_416605,gene:BU24DRAFT_416605,ML978066,1675296,1676774,0.0004916666
gene:BU24DRAFT_456966,gene:BU24DRAFT_456966,ML978066,1677137,1677941,0.00022090344
gene:BU24DRAFT_11715,gene:BU24DRAFT_11715,ML978066,1678180,1679892,0.0006045863
gene:BU24DRAFT_429847,gene:BU24DRAFT_429847,ML978066,1681167,1682881,0.0002777327
gene:BU24DRAFT_487461,gene:BU24DRAFT_487461,ML978066,1683146,1683823,0.00016500031
gene:BU24DRAFT_416608,gene:BU24DRAFT_416608,ML978066,1684078,1684967,0.00015355085
gene:BU24DRAFT_11603,gene:BU24DRAFT_11603,ML978066,1686840,1688174,0.00024424362
gene:BU24DRAFT_416610,gene:BU24DRAFT_416610,ML978066,1688363,1689064,6.382379e-05
gene:BU24DRAFT_404011,gene:BU24DRAFT_404011,ML978066,1688942,1689505,5.886458e-05
gene:BU24DRAFT_416612,gene:BU24DRAFT_416612,ML978066,1690370,1691222,6.62015e-05
gene:BU24DRAFT_416615,gene:BU24DRAFT_416615,ML978066,1692021,1694662,7.165759e-05
gene:BU24DRAFT_416616,gene:BU24DRAFT_416616,ML978066,1694841,1699697,5.860768e-05
gene:BU24DRAFT_416623,gene:BU24DRAFT_416623,ML978066,1707064,1708013,0.000113845024
gene:BU24DRAFT_429850,gene:BU24DRAFT_429850,ML978066,1709203,1711606,0.0003047147
gene:BU24DRAFT_361523,gene:BU24DRAFT_361523,ML978066,1713655,1715367,0.00015967507
gene:BU24DRAFT_12074,gene:BU24DRAFT_12074,ML978066,1715508,1717379,3.829307e-05
gene:BU24DRAFT_339045,gene:BU24DRAFT_339045,ML978066,1719976,1723215,0.0002703583
gene:BU24DRAFT_404020,gene:BU24DRAFT_404020,ML978066,1723775,1724980,0.00014912222
gene:BU24DRAFT_456980,gene:BU24DRAFT_456980,ML978066,1725984,1727477,0.00014416347
gene:BU24DRAFT_404022,gene:BU24DRAFT_404022,ML978066,1727734,1728684,8.202083e-05
gene:BU24DRAFT_416634,gene:BU24DRAFT_416634,ML978066,1728821,1731266,5.89449e-05
gene:BU24DRAFT_416635,gene:BU24DRAFT_416635,ML978066,1731429,1732635,9.457028e-05
gene:BU24DRAFT_404025,gene:BU24DRAFT_404025,ML978066,1732566,1733483,0.00017016675
gene:BU24DRAFT_416638,gene:BU24DRAFT_416638,ML978066,1734345,1736100,3.859162e-05
gene:BU24DRAFT_446085,gene:BU24DRAFT_446085,ML978066,1736451,1738068,3.813812e-05
gene:BU24DRAFT_338759,gene:BU24DRAFT_338759,ML978066,1738714,1741517,7.12693e-05
gene:BU24DRAFT_487480,gene:BU24DRAFT_487480,ML978066,1741554,1742862,7.0382484e-05
gene:BU24DRAFT_469702,gene:BU24DRAFT_469702,ML978066,1743045,1743856,0.0001459247
gene:BU24DRAFT_382976,gene:BU24DRAFT_382976,ML978066,1744724,1746646,0.00016838152
gene:BU24DRAFT_12312,gene:BU24DRAFT_12312,ML978066,1746718,1748497,7.723891e-05
gene:BU24DRAFT_469704,gene:BU24DRAFT_469704,ML978066,1752907,1754725,8.481349e-05
gene:BU24DRAFT_446093,gene:BU24DRAFT_446093,ML978066,1759789,1761154,0.0008015051
gene:BU24DRAFT_416649,gene:BU24DRAFT_416649,ML978066,1761725,1762333,9.817879e-05
gene:BU24DRAFT_456995,gene:BU24DRAFT_456995,ML978066,1763402,1765134,6.5534e-05
gene:BU24DRAFT_456996,gene:BU24DRAFT_456996,ML978066,1765685,1766706,3.863367e-05
gene:BU24DRAFT_339405,gene:BU24DRAFT_339405,ML978066,1767569,1769260,3.9108454e-05
gene:BU24DRAFT_416655,gene:BU24DRAFT_416655,ML978066,1769355,1771412,5.1715168e-05
gene:BU24DRAFT_338734,gene:BU24DRAFT_338734,ML978066,1772850,1774823,3.1140287e-05
gene:BU24DRAFT_404043,gene:BU24DRAFT_404043,ML978066,1777834,1778872,4.2330135e-05
gene:BU24DRAFT_416659,gene:BU24DRAFT_416659,ML978066,1779588,1783643,0.00010068836
gene:BU24DRAFT_469740,gene:BU24DRAFT_469740,ML978066,1783645,1785118,0.0014902565
gene:BU24DRAFT_487495,gene:BU24DRAFT_487495,ML978066,1785451,1788058,0.0018266226
gene:BU24DRAFT_12675,gene:BU24DRAFT_12675,ML978066,1789651,1794953,0.027512852
gene:BU24DRAFT_457005,gene:BU24DRAFT_457005,ML978066,1799636,1802226,0.0012148877
gene:BU24DRAFT_416667,gene:BU24DRAFT_416667,ML978066,1802826,1804275,0.000668855
gene:BU24DRAFT_446107,gene:BU24DRAFT_446107,ML978066,1805077,1805829,8.808156e-05
gene:BU24DRAFT_12880,gene:BU24DRAFT_12880,ML978066,1809022,1810889,5.8174202e-05
gene:BU24DRAFT_416670,gene:BU24DRAFT_416670,ML978066,1811615,1813864,5.9458624e-05
gene:BU24DRAFT_383013,gene:BU24DRAFT_383013,ML978066,1814638,1816159,0.00020300753
gene:BU24DRAFT_416673,gene:BU24DRAFT_416673,ML978066,1816341,1818100,0.00015860122
gene:BU24DRAFT_416675,gene:BU24DRAFT_416675,ML978066,1819313,1820576,0.000241861
gene:BU24DRAFT_469755,gene:BU24DRAFT_469755,ML978066,1822349,1823158,0.0006431596
gene:BU24DRAFT_469757,gene:BU24DRAFT_469757,ML978066,1823810,1825831,0.0011845928
gene:BU24DRAFT_487505,gene:BU24DRAFT_487505,ML978066,1827522,1828760,0.00019658593
gene:BU24DRAFT_469762,gene:BU24DRAFT_469762,ML978066,1830444,1832412,0.00047621498
gene:BU24DRAFT_12966,gene:BU24DRAFT_12966,ML978066,1832869,1836368,5.6838315e-05
gene:BU24DRAFT_469765,gene:BU24DRAFT_469765,ML978066,1838360,1839692,0.00016048203
gene:BU24DRAFT_469768,gene:BU24DRAFT_469768,ML978066,1840940,1842073,0.00019238038
gene:BU24DRAFT_404063,gene:BU24DRAFT_404063,ML978066,1842972,1843936,0.00020029063
gene:BU24DRAFT_361581,gene:BU24DRAFT_361581,ML978066,1843936,1848628,0.0002416516
gene:BU24DRAFT_487508,gene:BU24DRAFT_487508,ML978066,1849040,1850836,0.000522365
gene:BU24DRAFT_416679,gene:BU24DRAFT_416679,ML978066,1850965,1851446,0.00022430347
gene:BU24DRAFT_404066,gene:BU24DRAFT_404066,ML978066,1852776,1854941,0.00013907267
gene:BU24DRAFT_469774,gene:BU24DRAFT_469774,ML978066,1856032,1857706,9.95838e-05
gene:BU24DRAFT_446117,gene:BU24DRAFT_446117,ML978066,1857740,1858958,0.00014705746
gene:BU24DRAFT_487510,gene:BU24DRAFT_487510,ML978066,1859255,1859890,0.00034830827
gene:BU24DRAFT_416682,gene:BU24DRAFT_416682,ML978066,1860453,1861450,0.011627232
gene:BU24DRAFT_429878,gene:BU24DRAFT_429878,ML978066,1862626,1863520,0.031957652
gene:BU24DRAFT_487513,gene:BU24DRAFT_487513,ML978066,1863886,1865005,0.001034619
gene:BU24DRAFT_13033,gene:BU24DRAFT_13033,ML978066,1864814,1865829,0.00013475292
gene:BU24DRAFT_13082,gene:BU24DRAFT_13082,ML978066,1865830,1867277,3.5192006e-05
gene:BU24DRAFT_416685,gene:BU24DRAFT_416685,ML978066,1867048,1868698,3.30069e-05
gene:BU24DRAFT_361588,gene:BU24DRAFT_361588,ML978066,1868908,1870384,5.397943e-05
gene:BU24DRAFT_13174,gene:BU24DRAFT_13174,ML978066,1870571,1871638,8.121558e-05
gene:BU24DRAFT_416686,gene:BU24DRAFT_416686,ML978066,1871800,1873275,5.7552403e-05
gene:BU24DRAFT_457034,gene:BU24DRAFT_457034,ML978066,1873278,1876578,7.829001e-05
gene:BU24DRAFT_361591,gene:BU24DRAFT_361591,ML978066,1877313,1881068,7.7294026e-05
gene:BU24DRAFT_383030,gene:BU24DRAFT_383030,ML978066,1881478,1883799,0.00017346838
gene:BU24DRAFT_446126,gene:BU24DRAFT_446126,ML978066,1884325,1885935,8.253941e-05
gene:BU24DRAFT_416692,gene:BU24DRAFT_416692,ML978066,1886299,1888325,0.00016436845
gene:BU24DRAFT_339759,gene:BU24DRAFT_339759,ML978066,1890149,1892500,0.0006412642
gene:BU24DRAFT_337682,gene:BU24DRAFT_337682,ML978066,1893689,1896752,0.00015745393
gene:BU24DRAFT_429887,gene:BU24DRAFT_429887,ML978066,1897917,1900119,8.6468564e-05
gene:BU24DRAFT_457043,gene:BU24DRAFT_457043,ML978066,1901468,1905043,4.385712e-05
gene:BU24DRAFT_383043,gene:BU24DRAFT_383043,ML978066,1906910,1909573,4.1268777e-05
gene:BU24DRAFT_446132,gene:BU24DRAFT_446132,ML978066,1910222,1912841,0.000100237405
gene:BU24DRAFT_13561,gene:BU24DRAFT_13561,ML978066,1913042,1915896,2.6699065e-05
gene:BU24DRAFT_416701,gene:BU24DRAFT_416701,ML978066,1917052,1918383,5.807602e-05
gene:BU24DRAFT_404087,gene:BU24DRAFT_404087,ML978066,1919899,1923177,5.0435563e-05
gene:BU24DRAFT_416703,gene:BU24DRAFT_416703,ML978066,1923882,1926718,0.00011208724
gene:BU24DRAFT_487534,gene:BU24DRAFT_487534,ML978066,1927038,1929018,0.00055858144
gene:BU24DRAFT_469800,gene:BU24DRAFT_469800,ML978066,1929235,1930734,0.0010826152
gene:BU24DRAFT_13702,gene:BU24DRAFT_13702,ML978066,1931005,1932709,0.0022413966
gene:BU24DRAFT_487536,gene:BU24DRAFT_487536,ML978066,1932846,1935112,0.0010346621
gene:BU24DRAFT_469808,gene:BU24DRAFT_469808,ML978066,1935245,1937887,0.0001457277
gene:BU24DRAFT_339806,gene:BU24DRAFT_339806,ML978066,1942079,1943652,9.0908885e-05
gene:BU24DRAFT_13736,gene:BU24DRAFT_13736,ML978066,1944288,1947922,7.318627e-05
gene:BU24DRAFT_416710,gene:BU24DRAFT_416710,ML978066,1949008,1952297,3.6054607e-05
gene:BU24DRAFT_487541,gene:BU24DRAFT_487541,ML978066,1952413,1953200,8.362219e-05
gene:BU24DRAFT_416712,gene:BU24DRAFT_416712,ML978066,1952941,1954111,0.000107106556
gene:BU24DRAFT_416713,gene:BU24DRAFT_416713,ML978066,1954267,1955486,5.0762003e-05
gene:BU24DRAFT_429899,gene:BU24DRAFT_429899,ML978066,1955725,1962589,7.539878e-05
gene:BU24DRAFT_361636,gene:BU24DRAFT_361636,ML978066,1963378,1970202,4.8968523e-05
gene:BU24DRAFT_361641,gene:BU24DRAFT_361641,ML978066,1971182,1974314,9.489174e-05
gene:BU24DRAFT_14013,gene:BU24DRAFT_14013,ML978066,1976244,1978876,0.00014069425
gene:BU24DRAFT_13956,gene:BU24DRAFT_13956,ML978066,1978618,1980077,0.00013250834
gene:BU24DRAFT_416722,gene:BU24DRAFT_416722,ML978066,1980693,1986408,4.0201703e-05
gene:BU24DRAFT_14068,gene:BU24DRAFT_14068,ML978066,1986550,1988187,3.882093e-05
gene:BU24DRAFT_416724,gene:BU24DRAFT_416724,ML978066,1988028,1988828,8.379843e-05
gene:BU24DRAFT_416725,gene:BU24DRAFT_416725,ML978066,1988996,1990405,4.8273017e-05
gene:BU24DRAFT_416727,gene:BU24DRAFT_416727,ML978066,1990359,1991496,8.9863395e-05
gene:BU24DRAFT_14092,gene:BU24DRAFT_14092,ML978066,1991694,1992644,0.00035563036
gene:BU24DRAFT_404108,gene:BU24DRAFT_404108,ML978066,1992771,1993572,0.00058712094
gene:BU24DRAFT_469836,gene:BU24DRAFT_469836,ML978066,1993621,1994429,0.002318525
gene:BU24DRAFT_14089,gene:BU24DRAFT_14089,ML978066,1994747,1995609,0.00025775502
gene:BU24DRAFT_487556,gene:BU24DRAFT_487556,ML978066,1995709,1996879,0.00018251577
gene:BU24DRAFT_457076,gene:BU24DRAFT_457076,ML978066,1998403,1998711,0.010539661
gene:BU24DRAFT_14200,gene:BU24DRAFT_14200,ML978066,2000000,2001478,0.004405672
gene:BU24DRAFT_457078,gene:BU24DRAFT_457078,ML978066,2002410,2004670,0.0012812095
gene:BU24DRAFT_404114,gene:BU24DRAFT_404114,ML978066,2005883,2006976,0.000830864
gene:BU24DRAFT_338739,gene:BU24DRAFT_338739,ML978066,2009045,2010895,0.0022901185
gene:BU24DRAFT_438341,gene:BU24DRAFT_438341,ML978066,2011641,2013555,0.0018853536
gene:BU24DRAFT_446162,gene:BU24DRAFT_446162,ML978066,2013576,2015170,0.0014685596
gene:BU24DRAFT_14289,gene:BU24DRAFT_14289,ML978066,2015409,2015731,0.023981137
gene:BU24DRAFT_457083,gene:BU24DRAFT_457083,ML978066,2016660,2022538,0.80232614
gene:BU24DRAFT_14303,gene:BU24DRAFT_14303,ML978066,2023937,2028368,0.75845885
gene:BU24DRAFT_416739,gene:BU24DRAFT_416739,ML978066,2028920,2030940,0.7716751
gene:BU24DRAFT_404121,gene:BU24DRAFT_404121,ML978066,2031513,2032875,0.66163033
gene:BU24DRAFT_14323,gene:BU24DRAFT_14323,ML978066,2034620,2036698,0.4479712
gene:BU24DRAFT_416742,gene:BU24DRAFT_416742,ML978066,2037933,2040031,0.00155056
gene:BU24DRAFT_429916,gene:BU24DRAFT_429916,ML978066,2040407,2042137,0.0003369192
gene:BU24DRAFT_14337,gene:BU24DRAFT_14337,ML978066,2042287,2044323,0.00015758918
gene:BU24DRAFT_457091,gene:BU24DRAFT_457091,ML978066,2044479,2046417,6.750164e-05
gene:BU24DRAFT_383106,gene:BU24DRAFT_383106,ML978066,2046650,2048663,0.00010910314
gene:BU24DRAFT_416745,gene:BU24DRAFT_416745,ML978066,2049513,2051141,0.00010011784
gene:BU24DRAFT_487574,gene:BU24DRAFT_487574,ML978066,2051690,2052139,5.4712105e-05
gene:BU24DRAFT_487575,gene:BU24DRAFT_487575,ML978066,2052148,2053881,7.9501806e-05
gene:BU24DRAFT_487576,gene:BU24DRAFT_487576,ML978066,2056086,2057850,0.00013221013
gene:BU24DRAFT_361674,gene:BU24DRAFT_361674,ML978066,2057892,2060238,6.754073e-05
gene:BU24DRAFT_416749,gene:BU24DRAFT_416749,ML978066,2060561,2065606,9.375081e-05
gene:BU24DRAFT_487579,gene:BU24DRAFT_487579,ML978066,2065836,2066690,0.01444542
gene:BU24DRAFT_14455,gene:BU24DRAFT_14455,ML978066,2067453,2069312,0.0031668812
gene:BU24DRAFT_416751,gene:BU24DRAFT_416751,ML978066,2069330,2072076,0.1708441
gene:BU24DRAFT_14438,gene:BU24DRAFT_14438,ML978066,2072328,2074051,0.00044321368
gene:BU24DRAFT_14582,gene:BU24DRAFT_14582,ML978066,2079302,2080516,0.00028069073
gene:BU24DRAFT_438352,gene:BU24DRAFT_438352,ML978066,2081122,2083634,6.185786e-05
gene:BU24DRAFT_14586,gene:BU24DRAFT_14586,ML978066,2084824,2087841,6.262578e-05
gene:BU24DRAFT_457105,gene:BU24DRAFT_457105,ML978066,2091556,2091894,4.8221562e-05
gene:BU24DRAFT_14619,gene:BU24DRAFT_14619,ML978066,2092057,2093118,7.7398545e-05
gene:BU24DRAFT_457106,gene:BU24DRAFT_457106,ML978066,2093756,2097363,5.6268742e-05
gene:BU24DRAFT_416760,gene:BU24DRAFT_416760,ML978066,2098544,2100302,9.404404e-05
gene:BU24DRAFT_416761,gene:BU24DRAFT_416761,ML978066,2100382,2101371,6.419733e-05
gene:BU24DRAFT_14678,gene:BU24DRAFT_14678,ML978066,2101586,2103088,9.490634e-05
gene:BU24DRAFT_14695,gene:BU24DRAFT_14695,ML978066,2103090,2104467,6.3003325e-05
gene:BU24DRAFT_429925,gene:BU24DRAFT_429925,ML978066,2104620,2105609,4.5654993e-05
gene:BU24DRAFT_14732,gene:BU24DRAFT_14732,ML978066,2105684,2107409,3.7113226e-05
gene:BU24DRAFT_457113,gene:BU24DRAFT_457113,ML978066,2109933,2110714,9.14054e-05
gene:BU24DRAFT_416766,gene:BU24DRAFT_416766,ML978066,2113907,2115456,6.816409e-05
gene:BU24DRAFT_14922,gene:BU24DRAFT_14922,ML978066,2122134,2124726,4.245555e-05
gene:BU24DRAFT_416769,gene:BU24DRAFT_416769,ML978066,2125433,2126503,0.00014725917
gene:BU24DRAFT_416771,gene:BU24DRAFT_416771,ML978066,2127088,2128603,0.00012470991
gene:BU24DRAFT_404153,gene:BU24DRAFT_404153,ML978066,2128689,2129959,0.0001523135
gene:BU24DRAFT_469857,gene:BU24DRAFT_469857,ML978066,2130482,2133597,0.00024330195
gene:BU24DRAFT_15080,gene:BU24DRAFT_15080,ML978066,2133953,2134675,0.00038043794
gene:BU24DRAFT_340240,gene:BU24DRAFT_340240,ML978066,2135307,2137255,0.0012071473
gene:BU24DRAFT_15104,gene:BU24DRAFT_15104,ML978066,2137759,2139745,0.08879321
gene:BU24DRAFT_416775,gene:BU24DRAFT_416775,ML978066,2140669,2142492,0.0830094
gene:BU24DRAFT_429930,gene:BU24DRAFT_429930,ML978066,2142627,2146743,0.16397212
gene:BU24DRAFT_429931,gene:BU24DRAFT_429931,ML978066,2147661,2149142,0.105905436
gene:BU24DRAFT_446202,gene:BU24DRAFT_446202,ML978066,2150855,2153935,0.13371563
gene:BU24DRAFT_438364,gene:BU24DRAFT_438364,ML978066,2155859,2156733,0.071881026
gene:BU24DRAFT_15237,gene:BU24DRAFT_15237,ML978066,2156990,2157998,0.0034479895
gene:BU24DRAFT_361702,gene:BU24DRAFT_361702,ML978066,2159776,2160879,0.0001832228
gene:BU24DRAFT_416780,gene:BU24DRAFT_416780,ML978066,2160698,2161998,3.5953406e-05
gene:BU24DRAFT_416781,gene:BU24DRAFT_416781,ML978066,2162063,2163942,3.654482e-05
gene:BU24DRAFT_383139,gene:BU24DRAFT_383139,ML978066,2163794,2165199,3.538845e-05
gene:BU24DRAFT_383143,gene:BU24DRAFT_383143,ML978066,2165359,2169034,5.1700747e-05
gene:BU24DRAFT_457131,gene:BU24DRAFT_457131,ML978066,2170174,2172173,8.040933e-05
gene:BU24DRAFT_404168,gene:BU24DRAFT_404168,ML978066,2175255,2175695,0.0001265812
gene:BU24DRAFT_429938,gene:BU24DRAFT_429938,ML978066,2177095,2178867,8.050435e-05
gene:BU24DRAFT_416789,gene:BU24DRAFT_416789,ML978066,2181379,2184032,4.0063507e-05
gene:BU24DRAFT_416791,gene:BU24DRAFT_416791,ML978066,2187036,2187669,7.7202014e-05
gene:BU24DRAFT_383154,gene:BU24DRAFT_383154,ML978066,2188278,2191148,9.816213e-05
gene:BU24DRAFT_383159,gene:BU24DRAFT_383159,ML978066,2192360,2195989,0.00020568047
gene:BU24DRAFT_15397,gene:BU24DRAFT_15397,ML978066,2195557,2195996,0.0022933865
gene:BU24DRAFT_457136,gene:BU24DRAFT_457136,ML978066,2196717,2198160,0.022590468
gene:BU24DRAFT_15408,gene:BU24DRAFT_15408,ML978066,2198446,2201333,0.0054429374
gene:BU24DRAFT_416797,gene:BU24DRAFT_416797,ML978066,2203714,2205963,0.00030602893
gene:BU24DRAFT_15431,gene:BU24DRAFT_15431,ML978066,2207405,2209008,0.000360398
gene:BU24DRAFT_469883,gene:BU24DRAFT_469883,ML978066,2210440,2212087,0.00018596032
gene:BU24DRAFT_15461,gene:BU24DRAFT_15461,ML978066,2213622,2216079,0.00041609135
gene:BU24DRAFT_361738,gene:BU24DRAFT_361738,ML978066,2216730,2219162,0.00039472387
gene:BU24DRAFT_438380,gene:BU24DRAFT_438380,ML978066,2218962,2220984,0.0009540629
gene:BU24DRAFT_15493,gene:BU24DRAFT_15493,ML978066,2221526,2223423,5.9614227e-05
gene:BU24DRAFT_457143,gene:BU24DRAFT_457143,ML978066,2223608,2224561,0.00012742926
gene:BU24DRAFT_446225,gene:BU24DRAFT_446225,ML978066,2226145,2229042,0.00011249522
gene:BU24DRAFT_404184,gene:BU24DRAFT_404184,ML978066,2229835,2230592,0.00013886148
gene:BU24DRAFT_416807,gene:BU24DRAFT_416807,ML978066,2230841,2233143,0.00035251965
gene:BU24DRAFT_15580,gene:BU24DRAFT_15580,ML978066,2233649,2235267,0.009601749
gene:BU24DRAFT_416810,gene:BU24DRAFT_416810,ML978066,2235106,2236469,0.0009761249
gene:BU24DRAFT_429958,gene:BU24DRAFT_429958,ML978066,2239310,2240166,0.00088401453
gene:BU24DRAFT_383183,gene:BU24DRAFT_383183,ML978066,2241846,2243885,0.00039689877
gene:BU24DRAFT_404190,gene:BU24DRAFT_404190,ML978066,2244292,2245696,0.00040623327
gene:BU24DRAFT_416815,gene:BU24DRAFT_416815,ML978066,2247273,2249853,0.0010946912
gene:BU24DRAFT_469912,gene:BU24DRAFT_469912,ML978066,2250442,2255129,0.0021624065
gene:BU24DRAFT_469930,gene:BU24DRAFT_469930,ML978066,2256252,2257151,0.00067129853
gene:BU24DRAFT_383189,gene:BU24DRAFT_383189,ML978066,2258071,2259984,5.3962736e-05
gene:BU24DRAFT_383192,gene:BU24DRAFT_383192,ML978066,2261280,2263193,7.0368405e-05
gene:BU24DRAFT_416818,gene:BU24DRAFT_416818,ML978066,2263408,2265523,3.351283e-05
gene:BU24DRAFT_416819,gene:BU24DRAFT_416819,ML978066,2265653,2266860,2.7148264e-05
gene:BU24DRAFT_469931,gene:BU24DRAFT_469931,ML978066,2266977,2270573,1.8971054e-05
gene:BU24DRAFT_457159,gene:BU24DRAFT_457159,ML978066,2271927,2273450,4.9481394e-05
gene:BU24DRAFT_383198,gene:BU24DRAFT_383198,ML978066,2273560,2275678,8.865695e-05
gene:BU24DRAFT_446239,gene:BU24DRAFT_446239,ML978066,2276137,2277835,0.00020921764
gene:BU24DRAFT_487635,gene:BU24DRAFT_487635,ML978066,2278477,2279853,0.0002496531
gene:BU24DRAFT_487636,gene:BU24DRAFT_487636,ML978066,2280330,2281738,0.00027452628
gene:BU24DRAFT_446242,gene:BU24DRAFT_446242,ML978066,2282121,2283542,0.0013892783
gene:BU24DRAFT_469938,gene:BU24DRAFT_469938,ML978066,2283954,2285047,0.0003998088
gene:BU24DRAFT_457165,gene:BU24DRAFT_457165,ML978066,2287060,2288742,0.00059318356
gene:BU24DRAFT_438395,gene:BU24DRAFT_438395,ML978066,2289180,2290388,0.0006901702
gene:BU24DRAFT_457167,gene:BU24DRAFT_457167,ML978066,2290596,2291486,0.00016587264
gene:BU24DRAFT_446244,gene:BU24DRAFT_446244,ML978066,2291722,2294267,2.921589e-05
gene:BU24DRAFT_487640,gene:BU24DRAFT_487640,ML978066,2294449,2296520,6.0438622e-05
gene:BU24DRAFT_457170,gene:BU24DRAFT_457170,ML978066,2296865,2298421,4.1740946e-05
gene:BU24DRAFT_15806,gene:BU24DRAFT_15806,ML978066,2298963,2301008,5.432313e-05
gene:BU24DRAFT_15874,gene:BU24DRAFT_15874,ML978066,2301298,2302385,3.5346482e-05
gene:BU24DRAFT_15873,gene:BU24DRAFT_15873,ML978066,2302386,2303740,5.3217027e-05
gene:BU24DRAFT_438397,gene:BU24DRAFT_438397,ML978066,2304235,2306908,5.7204135e-05
gene:BU24DRAFT_416830,gene:BU24DRAFT_416830,ML978066,2308574,2311808,6.473073e-05
gene:BU24DRAFT_416831,gene:BU24DRAFT_416831,ML978066,2312674,2313336,0.00013112277
gene:BU24DRAFT_429977,gene:BU24DRAFT_429977,ML978066,2314637,2316963,0.00063314236
gene:BU24DRAFT_416835,gene:BU24DRAFT_416835,ML978066,2318293,2320233,0.00046497976
gene:BU24DRAFT_416836,gene:BU24DRAFT_416836,ML978066,2320454,2321033,0.00011667525
gene:BU24DRAFT_457178,gene:BU24DRAFT_457178,ML978066,2322182,2323102,0.00018386349
gene:BU24DRAFT_16389,gene:BU24DRAFT_16389,ML978066,2323750,2325146,0.0015943784
gene:BU24DRAFT_416842,gene:BU24DRAFT_416842,ML978066,2329038,2332091,0.00073236297
gene:BU24DRAFT_16466,gene:BU24DRAFT_16466,ML978066,2333049,2334561,0.00022786557
gene:BU24DRAFT_416845,gene:BU24DRAFT_416845,ML978066,2334763,2336292,4.3799733e-05
