gene_id,pep_id,contig,start,end,pred_score
gene:BU24DRAFT_10747,gene:BU24DRAFT_10747,ML978066,1564598,1565683,0.00025065933
gene:BU24DRAFT_446034,gene:BU24DRAFT_446034,ML978066,1566429,1571159,5.887328e-05
gene:BU24DRAFT_10711,gene:BU24DRAFT_10711,ML978066,1572275,1573747,0.00020145327
gene:BU24DRAFT_416573,gene:BU24DRAFT_416573,ML978066,1575417,1575706,0.00011355571
gene:BU24DRAFT_10846,gene:BU24DRAFT_10846,ML978066,1575841,1577719,6.1453786e-05
gene:BU24DRAFT_10762,gene:BU24DRAFT_10762,ML978066,1577665,1583279,6.886012e-05
gene:BU24DRAFT_10879,gene:BU24DRAFT_10879,ML978066,1583682,1586007,0.00018024728
gene:BU24DRAFT_10877,gene:BU24DRAFT_10877,ML978066,1586528,1587158,0.00016320965
gene:BU24DRAFT_469672,gene:BU24DRAFT_469672,ML978066,1589285,1590396,8.212475e-05
gene:BU24DRAFT_487434,gene:BU24DRAFT_487434,ML978066,1592417,1593985,0.0002005279
gene:BU24DRAFT_456938,gene:BU24DRAFT_456938,ML978066,1594386,1595515,0.00010223526
gene:BU24DRAFT_429832,gene:BU24DRAFT_429832,ML978066,1598290,1601409,9.665496e-05
gene:BU24DRAFT_416580,gene:BU24DRAFT_416580,ML978066,1601857,1604129,5.8534577e-05
gene:BU24DRAFT_361487,gene:BU24DRAFT_361487,ML978066,1605268,1607597,0.00011577558
gene:BU24DRAFT_10992,gene:BU24DRAFT_10992,ML978066,1607901,1609719,0.00013120951
gene:BU24DRAFT_416583,gene:BU24DRAFT_416583,ML978066,1609831,1610900,6.0371185e-05
gene:BU24DRAFT_11004,gene:BU24DRAFT_11004,ML978066,1610791,1615108,4.9097544e-05
gene:BU24DRAFT_339997,gene:BU24DRAFT_339997,ML978066,1618147,1620158,7.3825824e-05
gene:BU24DRAFT_416584,gene:BU24DRAFT_416584,ML978066,1620857,1622425,7.327307e-05
gene:BU24DRAFT_416585,gene:BU24DRAFT_416585,ML978066,1622585,1624102,0.00013696177
gene:BU24DRAFT_416586,gene:BU24DRAFT_416586,ML978066,1624475,1626372,0.000104218605
gene:BU24DRAFT_446049,gene:BU24DRAFT_446049,ML978066,1626939,1628781,5.9444195e-05
gene:BU24DRAFT_11106,gene:BU24DRAFT_11106,ML978066,1628828,1631354,5.7259564e-05
gene:BU24DRAFT_416589,gene:BU24DRAFT_416589,ML978066,1631647,1633827,9.388898e-05
gene:BU24DRAFT_337758,gene:BU24DRAFT_337758,ML978066,1633887,1637109,6.52501e-05
gene:BU24DRAFT_11261,gene:BU24DRAFT_11261,ML978066,1641387,1643907,0.0002657779
gene:BU24DRAFT_446054,gene:BU24DRAFT_446054,ML978066,1643794,1645564,0.00013207342
gene:BU24DRAFT_487450,gene:BU24DRAFT_487450,ML978066,1645594,1647128,7.941348e-05
gene:BU24DRAFT_469682,gene:BU24DRAFT_469682,ML978066,1648768,1650398,4.557195e-05
gene:BU24DRAFT_403996,gene:BU24DRAFT_403996,ML978066,1651618,1652309,7.0240705e-05
gene:BU24DRAFT_456958,gene:BU24DRAFT_456958,ML978066,1653527,1654698,7.621762e-05
gene:BU24DRAFT_403998,gene:BU24DRAFT_403998,ML978066,1655067,1656723,0.00010232644
gene:BU24DRAFT_416595,gene:BU24DRAFT_416595,ML978066,1657474,1658563,8.1839135e-05
gene:BU24DRAFT_361508,gene:BU24DRAFT_361508,ML978066,1659389,1663767,4.1601244e-05
gene:BU24DRAFT_337887,gene:BU24DRAFT_337887,ML978066,1664190,1665340,3.6032623e-05
gene:BU24DRAFT_416599,gene:BU24DRAFT_416599,ML978066,1666552,1668201,0.00017380428
gene:BU24DRAFT_416600,gene:BU24DRAFT_416600,ML978066,1668570,1669872,0.00032350258
gene:BU24DRAFT_11536,gene:BU24DRAFT_11536,ML978066,1673623,1675210,0.00068290386
gene:BU24DRAFT_416605,gene:BU24DRAFT_416605,ML978066,1675296,1676774,0.00049167994
gene:BU24DRAFT_456966,gene:BU24DRAFT_456966,ML978066,1677137,1677941,0.000220898
gene:BU24DRAFT_11715,gene:BU24DRAFT_11715,ML978066,1678180,1679892,0.00060458214
gene:BU24DRAFT_429847,gene:BU24DRAFT_429847,ML978066,1681167,1682881,0.00027774659
gene:BU24DRAFT_487461,gene:BU24DRAFT_487461,ML978066,1683146,1683823,0.00016500089
gene:BU24DRAFT_416608,gene:BU24DRAFT_416608,ML978066,1684078,1684967,0.00015355191
gene:BU24DRAFT_11603,gene:BU24DRAFT_11603,ML978066,1686840,1688174,0.0002442162
gene:BU24DRAFT_416610,gene:BU24DRAFT_416610,ML978066,1688363,1689064,6.382138e-05
gene:BU24DRAFT_404011,gene:BU24DRAFT_404011,ML978066,1688942,1689505,5.88666e-05
gene:BU24DRAFT_416612,gene:BU24DRAFT_416612,ML978066,1690370,1691222,6.620292e-05
gene:BU24DRAFT_416615,gene:BU24DRAFT_416615,ML978066,1692021,1694662,7.165636e-05
gene:BU24DRAFT_416616,gene:BU24DRAFT_416616,ML978066,1694841,1699697,5.8605034e-05
gene:BU24DRAFT_416623,gene:BU24DRAFT_416623,ML978066,1707064,1708013,0.00011384456
gene:BU24DRAFT_429850,gene:BU24DRAFT_429850,ML978066,1709203,1711606,0.00030469746
gene:BU24DRAFT_361523,gene:BU24DRAFT_361523,ML978066,1713655,1715367,0.00015966834
gene:BU24DRAFT_12074,gene:BU24DRAFT_12074,ML978066,1715508,1717379,3.829412e-05
gene:BU24DRAFT_339045,gene:BU24DRAFT_339045,ML978066,1719976,1723215,0.000270329
gene:BU24DRAFT_404020,gene:BU24DRAFT_404020,ML978066,1723775,1724980,0.00014912506
gene:BU24DRAFT_456980,gene:BU24DRAFT_456980,ML978066,1725984,1727477,0.00014416192
gene:BU24DRAFT_404022,gene:BU24DRAFT_404022,ML978066,1727734,1728684,8.2020146e-05
gene:BU24DRAFT_416634,gene:BU24DRAFT_416634,ML978066,1728821,1731266,5.8944486e-05
gene:BU24DRAFT_416635,gene:BU24DRAFT_416635,ML978066,1731429,1732635,9.456714e-05
gene:BU24DRAFT_404025,gene:BU24DRAFT_404025,ML978066,1732566,1733483,0.00017015975
gene:BU24DRAFT_416638,gene:BU24DRAFT_416638,ML978066,1734345,1736100,3.859103e-05
gene:BU24DRAFT_446085,gene:BU24DRAFT_446085,ML978066,1736451,1738068,3.8137863e-05
gene:BU24DRAFT_338759,gene:BU24DRAFT_338759,ML978066,1738714,1741517,7.126826e-05
gene:BU24DRAFT_487480,gene:BU24DRAFT_487480,ML978066,1741554,1742862,7.038335e-05
gene:BU24DRAFT_469702,gene:BU24DRAFT_469702,ML978066,1743045,1743856,0.00014592949
gene:BU24DRAFT_382976,gene:BU24DRAFT_382976,ML978066,1744724,1746646,0.00016837774
gene:BU24DRAFT_12312,gene:BU24DRAFT_12312,ML978066,1746718,1748497,7.724192e-05
gene:BU24DRAFT_469704,gene:BU24DRAFT_469704,ML978066,1752907,1754725,8.4819876e-05
gene:BU24DRAFT_446093,gene:BU24DRAFT_446093,ML978066,1759789,1761154,0.000801487
gene:BU24DRAFT_416649,gene:BU24DRAFT_416649,ML978066,1761725,1762333,9.817974e-05
gene:BU24DRAFT_456995,gene:BU24DRAFT_456995,ML978066,1763402,1765134,6.553492e-05
gene:BU24DRAFT_456996,gene:BU24DRAFT_456996,ML978066,1765685,1766706,3.8634218e-05
gene:BU24DRAFT_339405,gene:BU24DRAFT_339405,ML978066,1767569,1769260,3.910963e-05
gene:BU24DRAFT_416655,gene:BU24DRAFT_416655,ML978066,1769355,1771412,5.1716317e-05
gene:BU24DRAFT_338734,gene:BU24DRAFT_338734,ML978066,1772850,1774823,3.1140695e-05
gene:BU24DRAFT_404043,gene:BU24DRAFT_404043,ML978066,1777834,1778872,4.2329506e-05
gene:BU24DRAFT_416659,gene:BU24DRAFT_416659,ML978066,1779588,1783643,0.000100685116
gene:BU24DRAFT_469740,gene:BU24DRAFT_469740,ML978066,1783645,1785118,0.0014902352
gene:BU24DRAFT_487495,gene:BU24DRAFT_487495,ML978066,1785451,1788058,0.0018265175
gene:BU24DRAFT_12675,gene:BU24DRAFT_12675,ML978066,1789651,1794953,0.027517647
gene:BU24DRAFT_457005,gene:BU24DRAFT_457005,ML978066,1799636,1802226,0.0012149801
gene:BU24DRAFT_416667,gene:BU24DRAFT_416667,ML978066,1802826,1804275,0.00066895294
gene:BU24DRAFT_446107,gene:BU24DRAFT_446107,ML978066,1805077,1805829,8.808315e-05
gene:BU24DRAFT_12880,gene:BU24DRAFT_12880,ML978066,1809022,1810889,5.8172074e-05
gene:BU24DRAFT_416670,gene:BU24DRAFT_416670,ML978066,1811615,1813864,5.9459027e-05
gene:BU24DRAFT_383013,gene:BU24DRAFT_383013,ML978066,1814638,1816159,0.00020300425
gene:BU24DRAFT_416673,gene:BU24DRAFT_416673,ML978066,1816341,1818100,0.00015859863
gene:BU24DRAFT_416675,gene:BU24DRAFT_416675,ML978066,1819313,1820576,0.00024186783
gene:BU24DRAFT_469755,gene:BU24DRAFT_469755,ML978066,1822349,1823158,0.00064315775
gene:BU24DRAFT_469757,gene:BU24DRAFT_469757,ML978066,1823810,1825831,0.0011846729
gene:BU24DRAFT_487505,gene:BU24DRAFT_487505,ML978066,1827522,1828760,0.00019657778
gene:BU24DRAFT_469762,gene:BU24DRAFT_469762,ML978066,1830444,1832412,0.0004761892
gene:BU24DRAFT_12966,gene:BU24DRAFT_12966,ML978066,1832869,1836368,5.683767e-05
gene:BU24DRAFT_469765,gene:BU24DRAFT_469765,ML978066,1838360,1839692,0.00016048178
gene:BU24DRAFT_469768,gene:BU24DRAFT_469768,ML978066,1840940,1842073,0.00019237223
gene:BU24DRAFT_404063,gene:BU24DRAFT_404063,ML978066,1842972,1843936,0.00020028338
gene:BU24DRAFT_361581,gene:BU24DRAFT_361581,ML978066,1843936,1848628,0.00024164909
gene:BU24DRAFT_487508,gene:BU24DRAFT_487508,ML978066,1849040,1850836,0.00052237755
gene:BU24DRAFT_416679,gene:BU24DRAFT_416679,ML978066,1850965,1851446,0.00022428807
gene:BU24DRAFT_404066,gene:BU24DRAFT_404066,ML978066,1852776,1854941,0.0001390684
gene:BU24DRAFT_469774,gene:BU24DRAFT_469774,ML978066,1856032,1857706,9.958387e-05
gene:BU24DRAFT_446117,gene:BU24DRAFT_446117,ML978066,1857740,1858958,0.00014705992
gene:BU24DRAFT_487510,gene:BU24DRAFT_487510,ML978066,1859255,1859890,0.00034829273
gene:BU24DRAFT_416682,gene:BU24DRAFT_416682,ML978066,1860453,1861450,0.011625177
gene:BU24DRAFT_429878,gene:BU24DRAFT_429878,ML978066,1862626,1863520,0.03195643
gene:BU24DRAFT_487513,gene:BU24DRAFT_487513,ML978066,1863886,1865005,0.001034593
gene:BU24DRAFT_13033,gene:BU24DRAFT_13033,ML978066,1864814,1865829,0.00013475391
gene:BU24DRAFT_13082,gene:BU24DRAFT_13082,ML978066,1865830,1867277,3.51935e-05
gene:BU24DRAFT_416685,gene:BU24DRAFT_416685,ML978066,1867048,1868698,3.3007585e-05
gene:BU24DRAFT_361588,gene:BU24DRAFT_361588,ML978066,1868908,1870384,5.3980544e-05
gene:BU24DRAFT_13174,gene:BU24DRAFT_13174,ML978066,1870571,1871638,8.121286e-05
gene:BU24DRAFT_416686,gene:BU24DRAFT_416686,ML978066,1871800,1873275,5.755205e-05
gene:BU24DRAFT_457034,gene:BU24DRAFT_457034,ML978066,1873278,1876578,7.828731e-05
gene:BU24DRAFT_361591,gene:BU24DRAFT_361591,ML978066,1877313,1881068,7.729132e-05
gene:BU24DRAFT_383030,gene:BU24DRAFT_383030,ML978066,1881478,1883799,0.00017346347
gene:BU24DRAFT_446126,gene:BU24DRAFT_446126,ML978066,1884325,1885935,8.254124e-05
gene:BU24DRAFT_416692,gene:BU24DRAFT_416692,ML978066,1886299,1888325,0.00016436241
gene:BU24DRAFT_339759,gene:BU24DRAFT_339759,ML978066,1890149,1892500,0.0006413077
gene:BU24DRAFT_337682,gene:BU24DRAFT_337682,ML978066,1893689,1896752,0.00015745487
gene:BU24DRAFT_429887,gene:BU24DRAFT_429887,ML978066,1897917,1900119,8.6470725e-05
gene:BU24DRAFT_457043,gene:BU24DRAFT_457043,ML978066,1901468,1905043,4.3859185e-05
gene:BU24DRAFT_383043,gene:BU24DRAFT_383043,ML978066,1906910,1909573,4.1268595e-05
gene:BU24DRAFT_446132,gene:BU24DRAFT_446132,ML978066,1910222,1912841,0.00010024235
gene:BU24DRAFT_13561,gene:BU24DRAFT_13561,ML978066,1913042,1915896,2.6700143e-05
gene:BU24DRAFT_416701,gene:BU24DRAFT_416701,ML978066,1917052,1918383,5.807795e-05
gene:BU24DRAFT_404087,gene:BU24DRAFT_404087,ML978066,1919899,1923177,5.0439383e-05
gene:BU24DRAFT_416703,gene:BU24DRAFT_416703,ML978066,1923882,1926718,0.000112095484
gene:BU24DRAFT_487534,gene:BU24DRAFT_487534,ML978066,1927038,1929018,0.0005585814
gene:BU24DRAFT_469800,gene:BU24DRAFT_469800,ML978066,1929235,1930734,0.0010826696
gene:BU24DRAFT_13702,gene:BU24DRAFT_13702,ML978066,1931005,1932709,0.0022414192
gene:BU24DRAFT_487536,gene:BU24DRAFT_487536,ML978066,1932846,1935112,0.0010346957
gene:BU24DRAFT_469808,gene:BU24DRAFT_469808,ML978066,1935245,1937887,0.00014573315
gene:BU24DRAFT_339806,gene:BU24DRAFT_339806,ML978066,1942079,1943652,9.091418e-05
gene:BU24DRAFT_13736,gene:BU24DRAFT_13736,ML978066,1944288,1947922,7.318839e-05
gene:BU24DRAFT_416710,gene:BU24DRAFT_416710,ML978066,1949008,1952297,3.6055677e-05
gene:BU24DRAFT_487541,gene:BU24DRAFT_487541,ML978066,1952413,1953200,8.3624305e-05
gene:BU24DRAFT_416712,gene:BU24DRAFT_416712,ML978066,1952941,1954111,0.000107112435
gene:BU24DRAFT_416713,gene:BU24DRAFT_416713,ML978066,1954267,1955486,5.07607e-05
gene:BU24DRAFT_429899,gene:BU24DRAFT_429899,ML978066,1955725,1962589,7.539765e-05
gene:BU24DRAFT_361636,gene:BU24DRAFT_361636,ML978066,1963378,1970202,4.8968996e-05
gene:BU24DRAFT_361641,gene:BU24DRAFT_361641,ML978066,1971182,1974314,9.488508e-05
gene:BU24DRAFT_14013,gene:BU24DRAFT_14013,ML978066,1976244,1978876,0.00014068295
gene:BU24DRAFT_13956,gene:BU24DRAFT_13956,ML978066,1978618,1980077,0.00013249564
gene:BU24DRAFT_416722,gene:BU24DRAFT_416722,ML978066,1980693,1986408,4.0200743e-05
gene:BU24DRAFT_14068,gene:BU24DRAFT_14068,ML978066,1986550,1988187,3.88235e-05
gene:BU24DRAFT_416724,gene:BU24DRAFT_416724,ML978066,1988028,1988828,8.3801366e-05
gene:BU24DRAFT_416725,gene:BU24DRAFT_416725,ML978066,1988996,1990405,4.8274203e-05
gene:BU24DRAFT_416727,gene:BU24DRAFT_416727,ML978066,1990359,1991496,8.986698e-05
gene:BU24DRAFT_14092,gene:BU24DRAFT_14092,ML978066,1991694,1992644,0.00035564118
gene:BU24DRAFT_404108,gene:BU24DRAFT_404108,ML978066,1992771,1993572,0.00058710296
gene:BU24DRAFT_469836,gene:BU24DRAFT_469836,ML978066,1993621,1994429,0.00231802
gene:BU24DRAFT_14089,gene:BU24DRAFT_14089,ML978066,1994747,1995609,0.00025775746
gene:BU24DRAFT_487556,gene:BU24DRAFT_487556,ML978066,1995709,1996879,0.00018249344
gene:BU24DRAFT_457076,gene:BU24DRAFT_457076,ML978066,1998403,1998711,0.010540378
gene:BU24DRAFT_14200,gene:BU24DRAFT_14200,ML978066,2000000,2001478,0.004405658
gene:BU24DRAFT_457078,gene:BU24DRAFT_457078,ML978066,2002410,2004670,0.0012811022
gene:BU24DRAFT_404114,gene:BU24DRAFT_404114,ML978066,2005883,2006976,0.0008308257
gene:BU24DRAFT_338739,gene:BU24DRAFT_338739,ML978066,2009045,2010895,0.0022902135
gene:BU24DRAFT_438341,gene:BU24DRAFT_438341,ML978066,2011641,2013555,0.0018853679
gene:BU24DRAFT_446162,gene:BU24DRAFT_446162,ML978066,2013576,2015170,0.0014685874
gene:BU24DRAFT_14289,gene:BU24DRAFT_14289,ML978066,2015409,2015731,0.023981066
gene:BU24DRAFT_457083,gene:BU24DRAFT_457083,ML978066,2016660,2022538,0.802332
gene:BU24DRAFT_14303,gene:BU24DRAFT_14303,ML978066,2023937,2028368,0.7584598
gene:BU24DRAFT_416739,gene:BU24DRAFT_416739,ML978066,2028920,2030940,0.77167904
gene:BU24DRAFT_404121,gene:BU24DRAFT_404121,ML978066,2031513,2032875,0.66163164
gene:BU24DRAFT_14323,gene:BU24DRAFT_14323,ML978066,2034620,2036698,0.4479791
gene:BU24DRAFT_416742,gene:BU24DRAFT_416742,ML978066,2037933,2040031,0.0015505204
gene:BU24DRAFT_429916,gene:BU24DRAFT_429916,ML978066,2040407,2042137,0.00033690286
gene:BU24DRAFT_14337,gene:BU24DRAFT_14337,ML978066,2042287,2044323,0.00015758112
gene:BU24DRAFT_457091,gene:BU24DRAFT_457091,ML978066,2044479,2046417,6.7502115e-05
gene:BU24DRAFT_383106,gene:BU24DRAFT_383106,ML978066,2046650,2048663,0.000109101784
gene:BU24DRAFT_416745,gene:BU24DRAFT_416745,ML978066,2049513,2051141,0.00010012142
gene:BU24DRAFT_487574,gene:BU24DRAFT_487574,ML978066,2051690,2052139,5.4715325e-05
gene:BU24DRAFT_487575,gene:BU24DRAFT_487575,ML978066,2052148,2053881,7.950528e-05
gene:BU24DRAFT_487576,gene:BU24DRAFT_487576,ML978066,2056086,2057850,0.00013221453
gene:BU24DRAFT_361674,gene:BU24DRAFT_361674,ML978066,2057892,2060238,6.754123e-05
gene:BU24DRAFT_416749,gene:BU24DRAFT_416749,ML978066,2060561,2065606,9.3747716e-05
gene:BU24DRAFT_487579,gene:BU24DRAFT_487579,ML978066,2065836,2066690,0.014448078
gene:BU24DRAFT_14455,gene:BU24DRAFT_14455,ML978066,2067453,2069312,0.0031669496
gene:BU24DRAFT_416751,gene:BU24DRAFT_416751,ML978066,2069330,2072076,0.17084284
gene:BU24DRAFT_14438,gene:BU24DRAFT_14438,ML978066,2072328,2074051,0.0004431639
gene:BU24DRAFT_14582,gene:BU24DRAFT_14582,ML978066,2079302,2080516,0.00028067868
gene:BU24DRAFT_438352,gene:BU24DRAFT_438352,ML978066,2081122,2083634,6.186357e-05
gene:BU24DRAFT_14586,gene:BU24DRAFT_14586,ML978066,2084824,2087841,6.26264e-05
gene:BU24DRAFT_457105,gene:BU24DRAFT_457105,ML978066,2091556,2091894,4.822391e-05
gene:BU24DRAFT_14619,gene:BU24DRAFT_14619,ML978066,2092057,2093118,7.740096e-05
gene:BU24DRAFT_457106,gene:BU24DRAFT_457106,ML978066,2093756,2097363,5.626867e-05
gene:BU24DRAFT_416760,gene:BU24DRAFT_416760,ML978066,2098544,2100302,9.404494e-05
gene:BU24DRAFT_416761,gene:BU24DRAFT_416761,ML978066,2100382,2101371,6.4196494e-05
gene:BU24DRAFT_14678,gene:BU24DRAFT_14678,ML978066,2101586,2103088,9.490379e-05
gene:BU24DRAFT_14695,gene:BU24DRAFT_14695,ML978066,2103090,2104467,6.300424e-05
gene:BU24DRAFT_429925,gene:BU24DRAFT_429925,ML978066,2104620,2105609,4.565663e-05
gene:BU24DRAFT_14732,gene:BU24DRAFT_14732,ML978066,2105684,2107409,3.7114205e-05
gene:BU24DRAFT_457113,gene:BU24DRAFT_457113,ML978066,2109933,2110714,9.14063e-05
gene:BU24DRAFT_416766,gene:BU24DRAFT_416766,ML978066,2113907,2115456,6.816589e-05
gene:BU24DRAFT_14922,gene:BU24DRAFT_14922,ML978066,2122134,2124726,4.2458236e-05
gene:BU24DRAFT_416769,gene:BU24DRAFT_416769,ML978066,2125433,2126503,0.00014725693
gene:BU24DRAFT_416771,gene:BU24DRAFT_416771,ML978066,2127088,2128603,0.00012470591
gene:BU24DRAFT_404153,gene:BU24DRAFT_404153,ML978066,2128689,2129959,0.00015230702
gene:BU24DRAFT_469857,gene:BU24DRAFT_469857,ML978066,2130482,2133597,0.0002432912
gene:BU24DRAFT_15080,gene:BU24DRAFT_15080,ML978066,2133953,2134675,0.00038042106
gene:BU24DRAFT_340240,gene:BU24DRAFT_340240,ML978066,2135307,2137255,0.0012070535
gene:BU24DRAFT_15104,gene:BU24DRAFT_15104,ML978066,2137759,2139745,0.08879548
gene:BU24DRAFT_416775,gene:BU24DRAFT_416775,ML978066,2140669,2142492,0.08300302
gene:BU24DRAFT_429930,gene:BU24DRAFT_429930,ML978066,2142627,2146743,0.16396731
gene:BU24DRAFT_429931,gene:BU24DRAFT_429931,ML978066,2147661,2149142,0.10589928
gene:BU24DRAFT_446202,gene:BU24DRAFT_446202,ML978066,2150855,2153935,0.13371283
gene:BU24DRAFT_438364,gene:BU24DRAFT_438364,ML978066,2155859,2156733,0.07187934
gene:BU24DRAFT_15237,gene:BU24DRAFT_15237,ML978066,2156990,2157998,0.003447615
gene:BU24DRAFT_361702,gene:BU24DRAFT_361702,ML978066,2159776,2160879,0.00018320528
gene:BU24DRAFT_416780,gene:BU24DRAFT_416780,ML978066,2160698,2161998,3.5952624e-05
gene:BU24DRAFT_416781,gene:BU24DRAFT_416781,ML978066,2162063,2163942,3.654502e-05
gene:BU24DRAFT_383139,gene:BU24DRAFT_383139,ML978066,2163794,2165199,3.5388508e-05
gene:BU24DRAFT_383143,gene:BU24DRAFT_383143,ML978066,2165359,2169034,5.170239e-05
gene:BU24DRAFT_457131,gene:BU24DRAFT_457131,ML978066,2170174,2172173,8.0414015e-05
gene:BU24DRAFT_404168,gene:BU24DRAFT_404168,ML978066,2175255,2175695,0.00012658152
gene:BU24DRAFT_429938,gene:BU24DRAFT_429938,ML978066,2177095,2178867,8.051341e-05
gene:BU24DRAFT_416789,gene:BU24DRAFT_416789,ML978066,2181379,2184032,4.0064682e-05
gene:BU24DRAFT_416791,gene:BU24DRAFT_416791,ML978066,2187036,2187669,7.720689e-05
gene:BU24DRAFT_383154,gene:BU24DRAFT_383154,ML978066,2188278,2191148,9.816369e-05
gene:BU24DRAFT_383159,gene:BU24DRAFT_383159,ML978066,2192360,2195989,0.00020567737
gene:BU24DRAFT_15397,gene:BU24DRAFT_15397,ML978066,2195557,2195996,0.0022933448
gene:BU24DRAFT_457136,gene:BU24DRAFT_457136,ML978066,2196717,2198160,0.022590408
gene:BU24DRAFT_15408,gene:BU24DRAFT_15408,ML978066,2198446,2201333,0.005442764
gene:BU24DRAFT_416797,gene:BU24DRAFT_416797,ML978066,2203714,2205963,0.0003060514
gene:BU24DRAFT_15431,gene:BU24DRAFT_15431,ML978066,2207405,2209008,0.00036041276
gene:BU24DRAFT_469883,gene:BU24DRAFT_469883,ML978066,2210440,2212087,0.00018596966
gene:BU24DRAFT_15461,gene:BU24DRAFT_15461,ML978066,2213622,2216079,0.00041607211
gene:BU24DRAFT_361738,gene:BU24DRAFT_361738,ML978066,2216730,2219162,0.00039469733
gene:BU24DRAFT_438380,gene:BU24DRAFT_438380,ML978066,2218962,2220984,0.00095398247
gene:BU24DRAFT_15493,gene:BU24DRAFT_15493,ML978066,2221526,2223423,5.961339e-05
gene:BU24DRAFT_457143,gene:BU24DRAFT_457143,ML978066,2223608,2224561,0.00012742702
gene:BU24DRAFT_446225,gene:BU24DRAFT_446225,ML978066,2226145,2229042,0.00011249654
gene:BU24DRAFT_404184,gene:BU24DRAFT_404184,ML978066,2229835,2230592,0.00013886606
gene:BU24DRAFT_416807,gene:BU24DRAFT_416807,ML978066,2230841,2233143,0.00035251884
gene:BU24DRAFT_15580,gene:BU24DRAFT_15580,ML978066,2233649,2235267,0.0096014105
gene:BU24DRAFT_416810,gene:BU24DRAFT_416810,ML978066,2235106,2236469,0.00097615755
gene:BU24DRAFT_429958,gene:BU24DRAFT_429958,ML978066,2239310,2240166,0.0008839927
gene:BU24DRAFT_383183,gene:BU24DRAFT_383183,ML978066,2241846,2243885,0.00039692209
gene:BU24DRAFT_404190,gene:BU24DRAFT_404190,ML978066,2244292,2245696,0.00040623537
gene:BU24DRAFT_416815,gene:BU24DRAFT_416815,ML978066,2247273,2249853,0.0010947001
gene:BU24DRAFT_469912,gene:BU24DRAFT_469912,ML978066,2250442,2255129,0.0021623578
gene:BU24DRAFT_469930,gene:BU24DRAFT_469930,ML978066,2256252,2257151,0.000671315
gene:BU24DRAFT_383189,gene:BU24DRAFT_383189,ML978066,2258071,2259984,5.396247e-05
gene:BU24DRAFT_383192,gene:BU24DRAFT_383192,ML978066,2261280,2263193,7.036563e-05
gene:BU24DRAFT_416818,gene:BU24DRAFT_416818,ML978066,2263408,2265523,3.3512653e-05
gene:BU24DRAFT_416819,gene:BU24DRAFT_416819,ML978066,2265653,2266860,2.7147946e-05
gene:BU24DRAFT_469931,gene:BU24DRAFT_469931,ML978066,2266977,2270573,1.8971095e-05
gene:BU24DRAFT_457159,gene:BU24DRAFT_457159,ML978066,2271927,2273450,4.9480343e-05
gene:BU24DRAFT_383198,gene:BU24DRAFT_383198,ML978066,2273560,2275678,8.865698e-05
gene:BU24DRAFT_446239,gene:BU24DRAFT_446239,ML978066,2276137,2277835,0.00020921689
gene:BU24DRAFT_487635,gene:BU24DRAFT_487635,ML978066,2278477,2279853,0.0002496599
gene:BU24DRAFT_487636,gene:BU24DRAFT_487636,ML978066,2280330,2281738,0.0002745525
gene:BU24DRAFT_446242,gene:BU24DRAFT_446242,ML978066,2282121,2283542,0.0013892077
gene:BU24DRAFT_469938,gene:BU24DRAFT_469938,ML978066,2283954,2285047,0.00039981608
gene:BU24DRAFT_457165,gene:BU24DRAFT_457165,ML978066,2287060,2288742,0.0005931938
gene:BU24DRAFT_438395,gene:BU24DRAFT_438395,ML978066,2289180,2290388,0.0006901617
gene:BU24DRAFT_457167,gene:BU24DRAFT_457167,ML978066,2290596,2291486,0.00016587618
gene:BU24DRAFT_446244,gene:BU24DRAFT_446244,ML978066,2291722,2294267,2.9215917e-05
gene:BU24DRAFT_487640,gene:BU24DRAFT_487640,ML978066,2294449,2296520,6.0440372e-05
gene:BU24DRAFT_457170,gene:BU24DRAFT_457170,ML978066,2296865,2298421,4.1741256e-05
gene:BU24DRAFT_15806,gene:BU24DRAFT_15806,ML978066,2298963,2301008,5.4325028e-05
gene:BU24DRAFT_15874,gene:BU24DRAFT_15874,ML978066,2301298,2302385,3.5348166e-05
gene:BU24DRAFT_15873,gene:BU24DRAFT_15873,ML978066,2302386,2303740,5.3216652e-05
gene:BU24DRAFT_438397,gene:BU24DRAFT_438397,ML978066,2304235,2306908,5.7206977e-05
gene:BU24DRAFT_416830,gene:BU24DRAFT_416830,ML978066,2308574,2311808,6.473356e-05
gene:BU24DRAFT_416831,gene:BU24DRAFT_416831,ML978066,2312674,2313336,0.0001311199
gene:BU24DRAFT_429977,gene:BU24DRAFT_429977,ML978066,2314637,2316963,0.0006331357
gene:BU24DRAFT_416835,gene:BU24DRAFT_416835,ML978066,2318293,2320233,0.0004649853
gene:BU24DRAFT_416836,gene:BU24DRAFT_416836,ML978066,2320454,2321033,0.00011667321
gene:BU24DRAFT_457178,gene:BU24DRAFT_457178,ML978066,2322182,2323102,0.0001838701
gene:BU24DRAFT_16389,gene:BU24DRAFT_16389,ML978066,2323750,2325146,0.0015943326
gene:BU24DRAFT_416842,gene:BU24DRAFT_416842,ML978066,2329038,2332091,0.00073238596
gene:BU24DRAFT_16466,gene:BU24DRAFT_16466,ML978066,2333049,2334561,0.00022786179
gene:BU24DRAFT_416845,gene:BU24DRAFT_416845,ML978066,2334763,2336292,4.3800675e-05
